Date,Price,Open,High,Low,Vol.,Change %
7-Jan-13,"1,433.10","1,433.10","1,433.10","1,433.10",0.03K,0.64%
8-Jan-13,"1,424.00","1,424.00","1,424.00","1,424.00",0.01K,-0.99%
9-Jan-13,"1,438.20","1,442.00","1,442.00","1,442.00",0.00K,-0.73%
10-Jan-13,"1,448.80","1,453.00","1,453.00","1,453.00",0.00K,-0.32%
11-Jan-13,"1,453.50","1,460.10","1,460.10","1,460.10",0.00K,0.29%
14-Jan-13,"1,449.30","1,449.30","1,449.30","1,449.30",0.41K,-0.09%
15-Jan-13,"1,450.60","1,450.60","1,450.60","1,450.60",0.06K,0.19%
16-Jan-13,"1,447.90","1,447.90","1,447.90","1,447.90",0.07K,0.45%
17-Jan-13,"1,441.40","1,441.40","1,441.40","1,441.40",0.03K,-1.27%
18-Jan-13,"1,460.00","1,460.00","1,460.00","1,460.00",0.00K,1.00%
22-Jan-13,"1,445.50","1,445.50","1,445.50","1,445.50",0.11K,0.41%
23-Jan-13,"1,439.60","1,439.60","1,439.60","1,439.60",0.29K,0.26%
24-Jan-13,"1,435.90","1,435.90","1,435.90","1,435.90",0.35K,0.55%
25-Jan-13,"1,428.10","1,428.10","1,428.10","1,428.10",0.26K,-0.81%
28-Jan-13,"1,439.70","1,439.70","1,439.70","1,439.70",0.72K,0.22%
29-Jan-13,"1,436.50","1,436.50","1,436.50","1,436.50",0.70K,-0.64%
30-Jan-13,"1,445.80","1,445.80","1,445.80","1,445.80",0.65K,1.39%
31-Jan-13,"1,426.00","1,426.00","1,426.00","1,426.00",5.59K,-0.20%
1-Feb-13,"1,428.90","1,428.90","1,428.90","1,428.90",59.28K,-1.31%
4-Feb-13,"1,447.80","1,447.80","1,447.80","1,447.80",0.01K,-0.90%
5-Feb-13,"1,461.00","1,461.00","1,461.00","1,461.00",0.01K,0.41%
6-Feb-13,"1,455.00","1,455.00","1,455.00","1,455.00",0.01K,1.59%
7-Feb-13,"1,432.20","1,432.20","1,432.20","1,432.20",0.00K,0.39%
8-Feb-13,"1,426.60","1,426.60","1,426.60","1,426.60",0.01K,0.73%
11-Feb-13,"1,416.20","1,416.20","1,416.20","1,416.20",0.00K,-0.39%
12-Feb-13,"1,421.70","1,421.70","1,421.70","1,421.70",0.01K,0.38%
13-Feb-13,"1,416.30","1,416.30","1,416.30","1,416.30",0.03K,-0.38%
14-Feb-13,"1,421.70","1,421.70","1,421.70","1,421.70",0.10K,-0.56%
15-Feb-13,"1,429.70","1,429.70","1,429.70","1,429.70",0.03K,-0.12%
19-Feb-13,"1,431.40","1,433.40","1,433.40","1,433.40",0.00K,0.46%
20-Feb-13,"1,424.80","1,424.80","1,424.80","1,424.80",0.00K,-0.22%
21-Feb-13,"1,428.00","1,428.00","1,428.00","1,428.00",0.09K,0.30%
22-Feb-13,"1,423.70","1,423.70","1,423.70","1,423.70",0.06K,-0.29%
25-Feb-13,"1,427.90","1,427.90","1,427.90","1,427.90",0.03K,-0.56%
26-Feb-13,"1,435.90","1,435.90","1,435.90","1,435.90",0.02K,1.08%
27-Feb-13,"1,420.50","1,420.50","1,420.50","1,420.50",0.02K,-0.26%
28-Feb-13,"1,424.20","1,424.20","1,424.20","1,424.20",0.16K,1.29%
1-Mar-13,"1,406.00","1,406.00","1,406.00","1,406.00",0.04K,-0.93%
4-Mar-13,"1,419.20","1,419.20","1,419.20","1,419.20",0.06K,-0.03%
5-Mar-13,"1,419.60","1,419.60","1,419.60","1,419.60",0.05K,-0.94%
6-Mar-13,"1,433.10","1,433.10","1,433.10","1,433.10",0.04K,0.29%
7-Mar-13,"1,429.00","1,429.00","1,429.00","1,429.00",0.43K,-0.17%
8-Mar-13,"1,431.40","1,431.40","1,431.40","1,431.40",0.07K,0.06%
11-Mar-13,"1,430.60","1,430.60","1,430.60","1,430.60",0.12K,0.15%
12-Mar-13,"1,428.40","1,428.40","1,428.40","1,428.40",0.28K,5.98%
13-Mar-13,"1,347.80","1,350.40","1,353.90","1,347.40",-,-0.20%
14-Mar-13,"1,350.50","1,349.70","1,352.40","1,349.70",-,-7.04%
15-Mar-13,"1,452.80","1,452.80","1,452.80","1,452.80",0.11K,0.09%
18-Mar-13,"1,451.50","1,451.50","1,451.50","1,451.50",0.11K,-0.10%
19-Mar-13,"1,452.90","1,452.90","1,452.90","1,452.90",0.40K,1.97%
20-Mar-13,"1,424.80","1,424.80","1,424.80","1,424.80",0.07K,0.27%
21-Mar-13,"1,420.90","1,420.90","1,420.90","1,420.90",0.14K,0.77%
22-Mar-13,"1,410.10","1,410.10","1,410.10","1,410.10",0.00K,-0.33%
25-Mar-13,"1,414.80","1,414.80","1,414.80","1,414.80",0.46K,0.29%
26-Mar-13,"1,410.70","1,410.70","1,410.70","1,410.70",0.49K,-1.03%
27-Mar-13,"1,425.40","1,425.40","1,425.40","1,425.40",0.53K,-0.52%
28-Mar-13,"1,432.90","1,432.90","1,432.90","1,432.90",0.64K,-0.12%
1-Apr-13,"1,434.60","1,434.60","1,434.60","1,434.60",2.84K,-0.73%
2-Apr-13,"1,445.10","1,445.10","1,445.10","1,445.10",1.68K,0.40%
3-Apr-13,"1,439.40","1,439.40","1,439.40","1,439.40",4.88K,0.22%
4-Apr-13,"1,436.20","1,436.20","1,436.20","1,436.20",52.10K,-0.35%
5-Apr-13,"1,441.30","1,441.30","1,441.30","1,441.30",0.00K,-0.85%
8-Apr-13,"1,453.70","1,453.70","1,453.70","1,453.70",0.05K,-0.64%
9-Apr-13,"1,463.10","1,463.10","1,463.10","1,463.10",0.00K,0.47%
10-Apr-13,"1,456.30","1,456.30","1,456.30","1,456.30",0.02K,1.54%
11-Apr-13,"1,434.20","1,434.20","1,434.20","1,434.20",0.05K,0.32%
12-Apr-13,"1,429.60","1,429.60","1,429.60","1,429.60",0.16K,0.26%
15-Apr-13,"1,425.90","1,425.90","1,425.90","1,425.90",0.05K,0.49%
16-Apr-13,"1,419.00","1,419.00","1,419.00","1,419.00",0.21K,-0.84%
17-Apr-13,"1,431.00","1,431.00","1,431.00","1,431.00",0.03K,0.20%
18-Apr-13,"1,428.10","1,428.10","1,428.10","1,428.10",0.01K,6.43%
19-Apr-13,"1,341.80","1,337.30","1,344.90","1,337.00",-,0.33%
22-Apr-13,"1,337.40","1,337.70","1,338.60","1,336.40",-,-6.19%
23-Apr-13,"1,425.70","1,425.70","1,425.70","1,425.70",0.01K,1.01%
24-Apr-13,"1,411.40","1,411.40","1,411.40","1,411.40",0.01K,0.22%
25-Apr-13,"1,408.30","1,408.30","1,408.30","1,408.30",0.00K,0.50%
26-Apr-13,"1,401.30","1,398.00","1,398.00","1,398.00",0.00K,-0.43%
29-Apr-13,"1,407.40","1,407.40","1,407.40","1,407.40",0.04K,-0.06%
30-Apr-13,"1,408.30","1,408.30","1,408.30","1,408.30",0.00K,0.07%
1-May-13,"1,407.30","1,407.30","1,407.30","1,407.30",0.00K,0.24%
2-May-13,"1,404.00","1,399.00","1,399.00","1,399.00",0.00K,0.28%
3-May-13,"1,400.10","1,400.10","1,400.10","1,400.10",0.00K,6.98%
6-May-13,"1,308.70","1,305.80","1,309.70","1,304.60",-,-5.98%
7-May-13,"1,391.90","1,391.90","1,391.90","1,391.90",0.07K,0.91%
8-May-13,"1,379.40","1,372.10","1,372.10","1,372.00",0.01K,0.52%
9-May-13,"1,372.30","1,372.30","1,372.30","1,372.30",0.07K,0.28%
10-May-13,"1,368.50","1,368.50","1,368.50","1,368.50",0.08K,7.09%
13-May-13,"1,277.90","1,278.90","1,279.50","1,277.90",-,-6.02%
14-May-13,"1,359.80","1,353.70","1,354.30","1,353.70",0.00K,0.63%
15-May-13,"1,351.30","1,351.30","1,351.30","1,351.30",0.23K,0.07%
16-May-13,"1,350.40","1,350.40","1,350.40","1,350.40",0.06K,0.42%
17-May-13,"1,344.80","1,344.80","1,344.80","1,344.80",0.33K,-0.06%
20-May-13,"1,345.60","1,345.60","1,345.60","1,345.60",0.05K,0.61%
21-May-13,"1,337.40","1,337.40","1,337.40","1,337.40",0.58K,0.01%
22-May-13,"1,337.20","1,342.00","1,342.00","1,334.00",0.00K,0.64%
23-May-13,"1,328.70","1,328.70","1,328.70","1,328.70",0.35K,0.51%
24-May-13,"1,321.90","1,321.90","1,321.90","1,321.90",0.06K,-0.37%
27-May-13,"1,326.80","1,326.80","1,326.80","1,326.80",0.15K,-0.10%
28-May-13,"1,328.10","1,330.50","1,330.50","1,330.50",0.00K,-0.37%
29-May-13,"1,333.00","1,327.60","1,327.60","1,327.60",0.01K,-0.98%
30-May-13,"1,346.20","1,346.20","1,346.20","1,346.20",0.37K,0.08%
31-May-13,"1,345.10","1,345.10","1,345.10","1,345.10",1.50K,-0.95%
3-Jun-13,"1,358.00","1,358.00","1,358.00","1,358.00",0.85K,-0.35%
4-Jun-13,"1,362.80","1,362.80","1,362.80","1,362.80",0.82K,0.41%
5-Jun-13,"1,357.30","1,357.30","1,357.30","1,357.30",3.05K,-0.67%
6-Jun-13,"1,366.40","1,382.00","1,382.00","1,382.00",0.01K,-0.91%
7-Jun-13,"1,379.00","1,379.00","1,379.00","1,379.00",4.06K,0.02%
10-Jun-13,"1,378.70","1,378.70","1,378.70","1,378.70",0.00K,0.52%
11-Jun-13,"1,371.60","1,371.60","1,371.60","1,371.60",0.01K,6.19%
12-Jun-13,"1,291.66","1,291.19","1,293.87","1,287.65",-,-6.16%
13-Jun-13,"1,376.40","1,376.40","1,376.40","1,376.40",0.03K,0.85%
14-Jun-13,"1,364.80","1,364.80","1,364.80","1,364.80",0.02K,0.53%
17-Jun-13,"1,357.60","1,357.60","1,357.60","1,357.60",0.00K,-1.48%
18-Jun-13,"1,378.00","1,378.00","1,378.00","1,378.00",0.00K,1.37%
19-Jun-13,"1,359.40","1,359.40","1,359.40","1,359.40",0.04K,0.05%
20-Jun-13,"1,358.70","1,358.70","1,358.70","1,358.70",0.01K,-0.40%
21-Jun-13,"1,364.20","1,364.20","1,364.20","1,364.20",0.00K,0.28%
24-Jun-13,"1,360.40","1,360.40","1,360.40","1,360.40",0.02K,0.44%
25-Jun-13,"1,354.50","1,354.50","1,354.50","1,354.50",0.10K,-0.90%
26-Jun-13,"1,366.80","1,366.80","1,366.80","1,366.80",0.02K,0.33%
27-Jun-13,"1,362.30","1,362.30","1,362.30","1,362.30",0.02K,0.62%
28-Jun-13,"1,353.90","1,353.90","1,353.90","1,353.90",0.01K,-0.43%
1-Jul-13,"1,359.70","1,359.70","1,359.70","1,359.70",0.13K,0.95%
2-Jul-13,"1,346.90","1,346.90","1,346.90","1,346.90",0.08K,-0.63%
3-Jul-13,"1,355.40","1,355.40","1,355.40","1,355.40",0.07K,0.06%
4-Jul-13,"1,354.60","1,354.60","1,354.60","1,354.60",0.08K,0.51%
5-Jul-13,"1,347.70","1,347.70","1,347.70","1,347.70",0.24K,-0.53%
8-Jul-13,"1,354.90","1,354.90","1,354.90","1,354.90",0.22K,0.43%
9-Jul-13,"1,349.10","1,351.70","1,351.70","1,351.70",0.00K,0.19%
10-Jul-13,"1,346.50","1,346.50","1,346.50","1,346.50",0.04K,-0.66%
11-Jul-13,"1,355.50","1,355.50","1,355.50","1,355.50",0.11K,0.10%
12-Jul-13,"1,354.20","1,354.20","1,354.20","1,354.20",0.11K,-0.20%
15-Jul-13,"1,356.90","1,356.90","1,356.90","1,356.90",0.12K,0.05%
16-Jul-13,"1,356.20","1,356.20","1,356.20","1,356.20",0.30K,-0.71%
17-Jul-13,"1,365.90","1,365.90","1,365.90","1,365.90",0.13K,0.49%
18-Jul-13,"1,359.30","1,359.30","1,359.30","1,359.30",0.16K,-0.23%
19-Jul-13,"1,362.50","1,362.50","1,362.50","1,362.50",0.57K,-1.25%
22-Jul-13,"1,379.70","1,382.00","1,382.00","1,382.00",0.01K,-0.05%
23-Jul-13,"1,380.40","1,372.00","1,372.00","1,372.00",0.00K,0.59%
24-Jul-13,"1,372.30","1,372.30","1,372.30","1,372.30",0.01K,0.57%
25-Jul-13,"1,364.50","1,364.50","1,364.50","1,364.50",0.02K,-0.36%
26-Jul-13,"1,369.40","1,374.70","1,374.70","1,374.70",0.00K,0.66%
29-Jul-13,"1,360.40","1,362.00","1,362.00","1,362.00",0.00K,0.77%
30-Jul-13,"1,350.00","1,350.00","1,350.00","1,350.00",0.05K,0.13%
31-Jul-13,"1,348.30","1,348.30","1,348.30","1,348.30",0.04K,-0.20%
1-Aug-13,"1,351.00","1,351.00","1,351.00","1,351.00",0.22K,0.16%
2-Aug-13,"1,348.80","1,353.30","1,353.30","1,353.30",0.00K,-0.10%
5-Aug-13,"1,350.10","1,350.10","1,350.10","1,350.10",0.14K,-0.55%
6-Aug-13,"1,357.60","1,357.60","1,357.60","1,357.60",0.49K,-0.27%
7-Aug-13,"1,361.30","1,361.30","1,361.30","1,361.30",0.05K,0.04%
8-Aug-13,"1,360.70","1,360.70","1,360.70","1,360.70",0.02K,-0.98%
9-Aug-13,"1,374.10","1,374.10","1,374.10","1,374.10",0.04K,-0.68%
12-Aug-13,"1,383.50","1,382.00","1,382.00","1,382.00",0.00K,1.03%
13-Aug-13,"1,369.40","1,369.40","1,369.40","1,369.40",0.21K,0.20%
14-Aug-13,"1,366.70","1,367.30","1,367.30","1,367.30",0.00K,-1.56%
15-Aug-13,"1,388.30","1,388.30","1,388.30","1,388.30",0.01K,0.41%
16-Aug-13,"1,382.60","1,382.60","1,382.60","1,382.60",0.05K,0.17%
19-Aug-13,"1,380.30","1,380.30","1,380.30","1,380.30",0.00K,-1.06%
20-Aug-13,"1,395.10","1,395.10","1,395.10","1,395.10",0.02K,-0.29%
21-Aug-13,"1,399.20","1,399.20","1,399.20","1,399.20",0.32K,0.18%
22-Aug-13,"1,396.70","1,396.70","1,396.70","1,396.70",0.08K,-0.36%
23-Aug-13,"1,401.80","1,406.60","1,406.60","1,406.60",0.03K,-0.16%
26-Aug-13,"1,404.10","1,404.10","1,404.10","1,404.10",0.00K,-1.07%
27-Aug-13,"1,419.30","1,419.30","1,419.30","1,419.30",0.04K,0.09%
28-Aug-13,"1,418.00","1,418.00","1,418.00","1,418.00",0.03K,0.86%
29-Aug-13,"1,405.90","1,405.90","1,405.90","1,405.90",0.08K,-0.38%
30-Aug-13,"1,411.20","1,411.20","1,411.20","1,411.20",0.01K,5.46%
2-Sep-13,"1,338.08","1,341.21","1,344.59","1,337.01",-,-0.23%
3-Sep-13,"1,341.22","1,340.54","1,342.07","1,338.96",-,-4.00%
4-Sep-13,"1,397.10","1,397.10","1,397.10","1,397.10",0.04K,0.62%
5-Sep-13,"1,388.50","1,389.50","1,393.70","1,389.50",0.00K,0.55%
6-Sep-13,"1,380.90","1,380.90","1,380.90","1,380.90",0.37K,-0.35%
9-Sep-13,"1,385.70","1,385.70","1,385.70","1,385.70",0.30K,0.22%
10-Sep-13,"1,382.60","1,381.90","1,381.90","1,381.90",0.00K,1.30%
11-Sep-13,"1,364.80","1,364.80","1,364.80","1,364.80",0.28K,0.43%
12-Sep-13,"1,358.90","1,358.90","1,358.90","1,358.90",0.55K,-0.21%
13-Sep-13,"1,361.70","1,361.70","1,361.70","1,361.70",0.25K,0.23%
16-Sep-13,"1,358.60","1,358.60","1,358.60","1,358.60",0.10K,-0.40%
17-Sep-13,"1,364.10","1,364.10","1,364.10","1,364.10",0.02K,0.39%
18-Sep-13,"1,358.80","1,362.70","1,372.50","1,362.70",0.00K,-0.08%
19-Sep-13,"1,359.90","1,359.90","1,359.90","1,359.90",0.04K,0.67%
20-Sep-13,"1,350.80","1,350.80","1,350.80","1,350.80",0.11K,0.24%
23-Sep-13,"1,347.50","1,347.50","1,347.50","1,347.50",0.19K,-0.78%
24-Sep-13,"1,358.10","1,358.10","1,358.10","1,358.10",0.34K,-0.24%
25-Sep-13,"1,361.40","1,361.40","1,361.40","1,361.40",0.14K,0.27%
26-Sep-13,"1,357.80","1,357.80","1,357.80","1,357.80",0.61K,0.80%
27-Sep-13,"1,347.00","1,347.00","1,347.00","1,347.00",0.57K,1.25%
30-Sep-13,"1,330.40","1,330.40","1,330.40","1,330.40",0.56K,-0.12%
1-Oct-13,"1,332.00","1,326.40","1,326.40","1,326.40",0.00K,0.02%
2-Oct-13,"1,331.70","1,331.70","1,331.70","1,331.70",0.52K,-0.74%
3-Oct-13,"1,341.60","1,341.60","1,341.60","1,341.60",0.00K,-0.29%
4-Oct-13,"1,345.50","1,345.50","1,345.50","1,345.50",0.39K,-0.06%
7-Oct-13,"1,346.30","1,346.30","1,346.30","1,346.30",1.06K,0.42%
8-Oct-13,"1,340.70","1,340.70","1,340.70","1,340.70",7.78K,-0.14%
9-Oct-13,"1,342.60","1,342.60","1,342.60","1,342.60",64.18K,0.67%
10-Oct-13,"1,333.70","1,333.70","1,333.70","1,333.70",0.05K,0.85%
11-Oct-13,"1,322.40","1,322.40","1,322.40","1,322.40",0.00K,-0.06%
14-Oct-13,"1,323.20","1,323.20","1,323.20","1,323.20",0.02K,-0.17%
15-Oct-13,"1,325.40","1,323.60","1,323.60","1,323.60",0.00K,-0.04%
16-Oct-13,"1,325.90","1,325.90","1,325.90","1,325.90",0.02K,0.67%
17-Oct-13,"1,317.10","1,317.10","1,317.10","1,317.10",0.01K,0.26%
18-Oct-13,"1,313.70","1,313.70","1,313.70","1,313.70",0.00K,0.02%
21-Oct-13,"1,313.50","1,313.50","1,313.50","1,313.50",0.03K,0.62%
22-Oct-13,"1,305.40","1,305.40","1,305.40","1,305.40",0.01K,0.51%
23-Oct-13,"1,298.80","1,289.00","1,289.00","1,289.00",0.00K,0.80%
24-Oct-13,"1,288.50","1,288.50","1,288.50","1,288.50",0.01K,-0.21%
25-Oct-13,"1,291.20","1,291.20","1,291.20","1,291.20",0.01K,0.27%
28-Oct-13,"1,287.70","1,287.70","1,287.70","1,287.70",0.01K,0.13%
29-Oct-13,"1,286.00","1,286.00","1,286.00","1,286.00",0.03K,0.28%
30-Oct-13,"1,282.40","1,282.30","1,282.30","1,282.30",0.00K,-1.10%
31-Oct-13,"1,296.70","1,296.70","1,296.70","1,296.70",0.00K,0.22%
1-Nov-13,"1,293.90","1,293.90","1,293.90","1,293.90",0.00K,5.41%
4-Nov-13,"1,227.55","1,224.30","1,228.03","1,221.49",-,-4.91%
5-Nov-13,"1,290.90","1,289.90","1,289.90","1,289.00",0.02K,-1.76%
6-Nov-13,"1,314.00","1,314.00","1,314.00","1,314.00",0.04K,-0.28%
7-Nov-13,"1,317.70","1,322.80","1,322.80","1,313.70",0.00K,-0.23%
8-Nov-13,"1,320.80","1,320.80","1,320.80","1,320.80",0.01K,0.18%
11-Nov-13,"1,318.40","1,318.40","1,318.40","1,318.40",0.11K,0.05%
12-Nov-13,"1,317.70","1,317.70","1,317.70","1,317.70",0.19K,-0.75%
13-Nov-13,"1,327.70","1,327.70","1,327.70","1,327.70",0.00K,0.55%
14-Nov-13,"1,320.40","1,320.40","1,320.40","1,320.40",0.16K,0.25%
15-Nov-13,"1,317.10","1,317.10","1,317.10","1,317.10",0.01K,0.14%
18-Nov-13,"1,315.20","1,315.20","1,315.20","1,315.20",0.08K,-0.27%
19-Nov-13,"1,318.80","1,318.80","1,318.80","1,318.80",0.11K,-0.73%
20-Nov-13,"1,328.50","1,328.50","1,328.50","1,328.50",0.03K,0.13%
21-Nov-13,"1,326.80","1,326.80","1,326.80","1,326.80",0.74K,-1.59%
22-Nov-13,"1,348.20","1,348.20","1,348.20","1,348.20",0.34K,0.52%
25-Nov-13,"1,341.20","1,342.80","1,342.80","1,342.80",0.00K,-0.02%
26-Nov-13,"1,341.50","1,341.50","1,341.50","1,341.50",0.26K,-0.18%
27-Nov-13,"1,343.90","1,343.90","1,343.90","1,343.90",0.00K,-0.59%
28-Nov-13,"1,351.90","1,351.90","1,351.90","1,351.90",0.32K,-1.00%
29-Nov-13,"1,365.60","1,365.60","1,365.60","1,365.60",0.64K,-0.32%
2-Dec-13,"1,370.00","1,370.00","1,370.00","1,370.00",0.94K,1.06%
3-Dec-13,"1,355.60","1,355.60","1,355.60","1,355.60",0.43K,0.18%
4-Dec-13,"1,353.10","1,353.10","1,353.10","1,353.10",1.73K,0.74%
5-Dec-13,"1,343.20","1,343.20","1,343.20","1,343.20",0.83K,-0.39%
6-Dec-13,"1,348.50","1,348.50","1,348.50","1,348.50",2.71K,0.70%
9-Dec-13,"1,339.10","1,339.10","1,339.10","1,339.10",129.82K,5.72%
10-Dec-13,"1,266.69","1,268.02","1,268.60","1,264.96",-,-0.12%
11-Dec-13,"1,268.22","1,266.31","1,269.02","1,266.31",-,-5.69%
12-Dec-13,"1,344.80","1,344.80","1,344.80","1,344.80",0.00K,0.86%
13-Dec-13,"1,333.30","1,333.30","1,333.30","1,333.30",0.01K,0.27%
16-Dec-13,"1,329.70","1,329.70","1,329.70","1,329.70",0.01K,-0.18%
17-Dec-13,"1,332.10","1,332.10","1,332.10","1,332.10",0.02K,-0.44%
18-Dec-13,"1,338.00","1,338.00","1,338.00","1,338.00",0.01K,0.61%
19-Dec-13,"1,329.90","1,329.90","1,329.90","1,329.90",0.01K,0.05%
20-Dec-13,"1,329.20","1,339.80","1,340.00","1,339.80",0.04K,-0.52%
23-Dec-13,"1,336.20","1,336.20","1,336.20","1,336.20",0.03K,1.66%
24-Dec-13,"1,314.40","1,312.70","1,312.70","1,312.70",0.00K,0.49%
26-Dec-13,"1,308.00","1,307.50","1,308.00","1,307.50",0.00K,0.18%
27-Dec-13,"1,305.70","1,305.70","1,305.70","1,305.70",0.03K,0.21%
30-Dec-13,"1,302.90","1,302.90","1,302.90","1,302.90",0.01K,0.41%
31-Dec-13,"1,297.60","1,305.00","1,305.20","1,305.00",0.01K,0.19%
1-Jan-14,"1,295.10","1,306.10","1,306.10","1,303.20",0.01K,-0.84%
2-Jan-14,"1,306.10","1,306.10","1,306.10","1,306.10",0.04K,0.02%
3-Jan-14,"1,305.80","1,305.80","1,305.80","1,305.80",0.02K,-0.12%
6-Jan-14,"1,307.40","1,312.10","1,312.10","1,312.10",0.00K,-1.52%
7-Jan-14,"1,327.60","1,326.90","1,326.90","1,326.90",0.00K,-0.64%
8-Jan-14,"1,336.10","1,336.10","1,336.10","1,336.10",0.09K,0.11%
9-Jan-14,"1,334.60","1,334.60","1,334.60","1,334.60",0.03K,-0.93%
10-Jan-14,"1,347.10","1,347.10","1,347.10","1,347.10",0.09K,0.18%
13-Jan-14,"1,344.70","1,344.70","1,344.70","1,344.70",0.21K,0.13%
14-Jan-14,"1,343.00","1,343.00","1,343.00","1,343.00",0.10K,-0.22%
15-Jan-14,"1,346.00","1,346.00","1,346.00","1,346.00",0.36K,-0.72%
16-Jan-14,"1,355.80","1,355.80","1,355.80","1,355.80",0.61K,-0.82%
17-Jan-14,"1,367.00","1,359.80","1,378.00","1,359.80",0.00K,0.39%
20-Jan-14,"1,361.70","1,361.70","1,361.70","1,361.70",0.13K,0.09%
21-Jan-14,"1,360.50","1,360.50","1,360.50","1,360.50",0.19K,-0.76%
22-Jan-14,"1,370.90","1,370.90","1,370.90","1,370.90",0.00K,0.08%
23-Jan-14,"1,369.80","1,369.80","1,369.80","1,369.80",0.07K,6.21%
24-Jan-14,"1,289.65","1,289.65","1,289.65","1,289.65",-,-5.64%
27-Jan-14,"1,366.70","1,366.70","1,366.70","1,366.70",0.92K,0.69%
28-Jan-14,"1,357.30","1,357.30","1,357.30","1,357.30",0.00K,0.29%
29-Jan-14,"1,353.40","1,353.40","1,353.40","1,353.40",0.40K,1.51%
30-Jan-14,"1,333.30","1,333.30","1,333.30","1,333.30",0.18K,-0.26%
31-Jan-14,"1,336.80","1,336.80","1,336.80","1,336.80",0.00K,0.33%
3-Feb-14,"1,332.40","1,332.40","1,332.40","1,332.40",0.00K,0.37%
4-Feb-14,"1,327.50","1,327.50","1,327.50","1,327.50",0.91K,-0.70%
5-Feb-14,"1,336.80","1,333.10","1,333.10","1,333.10",0.00K,0.31%
6-Feb-14,"1,332.70","1,332.70","1,332.70","1,332.70",1.16K,0.22%
7-Feb-14,"1,329.80","1,339.00","1,339.00","1,339.00",0.00K,0.23%
10-Feb-14,"1,326.70","1,344.00","1,344.00","1,341.30",0.00K,-0.66%
11-Feb-14,"1,335.50","1,335.50","1,335.50","1,335.50",0.04K,-0.15%
12-Feb-14,"1,337.50","1,338.70","1,338.70","1,338.70",0.00K,0.01%
13-Feb-14,"1,337.40","1,337.40","1,337.40","1,337.40",0.07K,0.53%
14-Feb-14,"1,330.40","1,330.40","1,330.40","1,330.40",0.00K,0.14%
17-Feb-14,"1,328.50","1,328.50","1,328.50","1,328.50",0.02K,-0.23%
18-Feb-14,"1,331.50","1,331.50","1,331.50","1,331.50",0.00K,0.19%
19-Feb-14,"1,329.00","1,316.50","1,316.50","1,316.50",0.00K,0.90%
20-Feb-14,"1,317.20","1,317.20","1,317.20","1,317.20",0.02K,0.27%
21-Feb-14,"1,313.60","1,313.60","1,313.60","1,313.60",0.03K,0.22%
24-Feb-14,"1,310.70","1,310.70","1,310.70","1,310.70",0.05K,2.06%
25-Feb-14,"1,284.30","1,284.30","1,284.30","1,284.30",0.04K,-0.16%
26-Feb-14,"1,286.30","1,286.30","1,286.30","1,286.30",0.02K,-0.02%
27-Feb-14,"1,286.60","1,294.00","1,294.00","1,294.00",0.02K,0.20%
28-Feb-14,"1,284.00","1,284.00","1,284.00","1,284.00",0.00K,-0.13%
3-Mar-14,"1,285.70","1,285.70","1,285.70","1,285.70",0.04K,-0.48%
4-Mar-14,"1,291.90","1,291.90","1,291.90","1,291.90",0.02K,-0.45%
5-Mar-14,"1,297.70","1,307.60","1,307.60","1,307.50",0.03K,-0.73%
6-Mar-14,"1,307.30","1,307.30","1,307.30","1,307.30",0.03K,-0.11%
7-Mar-14,"1,308.80","1,308.80","1,308.80","1,308.80",0.12K,-0.39%
10-Mar-14,"1,313.90","1,313.90","1,313.90","1,313.90",0.08K,-1.29%
11-Mar-14,"1,331.10","1,331.10","1,331.10","1,331.10",0.14K,-0.24%
12-Mar-14,"1,334.30","1,334.30","1,334.30","1,334.30",0.72K,-0.36%
13-Mar-14,"1,339.10","1,339.10","1,339.10","1,339.10",0.54K,0.05%
14-Mar-14,"1,338.40","1,338.40","1,338.40","1,338.40",0.09K,0.50%
17-Mar-14,"1,331.70","1,331.70","1,331.70","1,331.70",0.03K,1.40%
18-Mar-14,"1,313.30","1,313.30","1,313.30","1,313.30",0.00K,-0.45%
19-Mar-14,"1,319.20","1,319.20","1,319.20","1,319.20",0.00K,6.54%
20-Mar-14,"1,238.20","1,237.25","1,240.15","1,233.50",-,0.07%
21-Mar-14,"1,237.30","1,236.00","1,239.25","1,236.00",-,-6.22%
24-Mar-14,"1,319.40","1,319.40","1,319.40","1,319.40",0.30K,-0.25%
25-Mar-14,"1,322.70","1,322.70","1,322.70","1,322.70",0.00K,0.65%
26-Mar-14,"1,314.20","1,314.20","1,314.20","1,314.20",0.18K,0.71%
27-Mar-14,"1,304.90","1,304.90","1,304.90","1,304.90",0.16K,0.00%
28-Mar-14,"1,304.90","1,304.90","1,304.90","1,304.90",0.40K,-0.73%
31-Mar-14,"1,314.50","1,319.00","1,319.00","1,319.00",0.00K,-0.07%
1-Apr-14,"1,315.40","1,315.40","1,315.40","1,315.40",0.89K,-0.22%
2-Apr-14,"1,318.30","1,323.90","1,323.90","1,323.90",0.00K,0.14%
3-Apr-14,"1,316.40","1,314.10","1,314.10","1,314.10",0.00K,0.24%
4-Apr-14,"1,313.30","1,313.30","1,313.30","1,313.30",0.91K,0.85%
7-Apr-14,"1,302.20","1,302.20","1,302.20","1,302.20",0.87K,0.12%
8-Apr-14,"1,300.60","1,300.60","1,300.60","1,300.60",1.51K,0.86%
